time,price,trade,amount
2012/4/19,2596.056,4644810900.00 ,55512931549.00 
2012/4/18,2599.908,5868840800.00 ,59361005883.00 
2012/4/17,2541.883,3781546700.00 ,38328417080.00 
2012/4/16,2574.044,4083970000.00 ,42650756402.00 
2012/4/13,2580.454,5309264300.00 ,61892977442.00 
2012/4/12,2570.436,5648840900.00 ,59536950778.00 
2012/4/11,2520.036,4251031000.00 ,43627983913.00 
2012/4/10,2519.788,4133590500.00 ,44064833898.00 
2012/4/9,2495.146,3537098600.00 ,38180751755.00 
2012/4/6,2519.83,4236857600.00 ,47207795088.00 
2012/4/5,2512.832,5433168700.00 ,58049690964.00 
2012/3/30,2454.899,3702708600.00 ,39139734882.00 
2012/3/29,2443.122,4613130400.00 ,48651595893.00 
2012/3/28,2474.9,5000579000.00 ,54993640999.00 
2012/3/27,2547.143,3594460400.00 ,47394454857.00 
2012/3/26,2555.442,3181621100.00 ,36356133943.00 
2012/3/23,2552.94,4332925600.00 ,47812442986.00 
2012/3/22,2583.747,4492677700.00 ,50115505934.00 
2012/3/21,2587.793,5800254400.00 ,66674920148.00 
2012/3/20,2584.445,5811406500.00 ,64263817216.00 
2012/3/19,2630.013,5764662500.00 ,68803937996.00 
2012/3/16,2623.52,5809125900.00 ,67451822278.00 
2012/3/15,2585.546,7256596000.00 ,77042766482.00 
2012/3/14,2605.106,10842654000.00 ,117080408732.00 
2012/3/13,2681.073,5840446900.00 ,66429764308.00 
2012/3/12,2654.402,6232721600.00 ,74367701978.00 
2012/3/9,2664.302,5525892100.00 ,65963441747.00 
2012/3/8,2635.791,5754941300.00 ,64458851045.00 
2012/3/7,2603.005,5694873300.00 ,63243293004.00 
2012/3/6,2621.052,6244714800.00 ,68852557821.00 
2012/3/5,2662.698,7139545800.00 ,74973261138.00 
2012/3/2,2679.934,6412203400.00 ,66981591368.00 
2012/3/1,2633.345,4214844100.00 ,46524079738.00 
2012/2/29,2634.143,5912020600.00 ,64875221164.00 
2012/2/28,2662.463,7759253600.00 ,77213053038.00 
2012/2/27,2656.573,10151403400.00 ,106670207615.00 
2012/2/24,2648.017,8599970800.00 ,88058616716.00 
2012/2/23,2606.256,7037712600.00 ,72612089253.00 
2012/2/22,2597.476,7637665600.00 ,76421806874.00 
2012/2/21,2562.453,4789480800.00 ,47758225547.00 
2012/2/20,2540.706,5615332900.00 ,56748912893.00 
2012/2/17,2537.086,3899471600.00 ,40458003413.00 
2012/2/16,2536.074,5439543100.00 ,55165633314.00 
2012/2/15,2549.607,5809037000.00 ,60422394145.00 
2012/2/14,2522.107,4043010100.00 ,43723682304.00 
2012/2/13,2531.981,5191397300.00 ,54282622440.00 
2012/2/10,2533.624,6157587700.00 ,60029482361.00 
2012/2/9,2529.231,5929975100.00 ,63456204565.00 
2012/2/8,2528.236,5618645600.00 ,61721305024.00 
2012/2/7,2457.954,3967916400.00 ,40034277145.00 
2012/2/6,2504.322,4507990500.00 ,47541523547.00 
2012/2/3,2506.09,4994924000.00 ,51507545973.00 
2012/2/2,2486.238,4206698500.00 ,44126383715.00 
2012/2/1,2428.994,3501537400.00 ,37752320797.00 
2012/1/31,2464.26,3070150100.00 ,32694132107.00 
2012/1/30,2460.72,4351714800.00 ,44770885276.00 
2012/1/20,2504.086,5452978300.00 ,57474475709.00 
2012/1/19,2468.35,5561572600.00 ,56377653304.00 
2012/1/18,2422.189,6389235800.00 ,67058838880.00 
2012/1/17,2460.601,6420564800.00 ,64324131068.00 
2012/1/16,2345.649,3052714500.00 ,34410385319.00 
2012/1/13,2394.334,4551399700.00 ,47228338588.00 
2012/1/12,2435.219,4712127500.00 ,47877407259.00 
2012/1/11,2435.608,5870567400.00 ,57587219272.00 
2012/1/10,2447.349,8115498900.00 ,75249157103.00 
2012/1/9,2368.57,5472734100.00 ,51478126954.00 
2012/1/6,2290.601,3519899200.00 ,31079362325.00 
2012/1/5,2276.385,4301648000.00 ,37635272074.00 
2012/1/4,2298.753,3434456700.00 ,32572551267.00 
2011/12/30,2345.742,3586524300.00 ,32362650284.00 
2011/12/29,2311.361,3088770000.00 ,26868223305.00 
2011/12/28,2307.928,3288202000.00 ,28839274201.00 
2011/12/27,2305.035,2927731400.00 ,26777021276.00 
2011/12/26,2335.702,2822408700.00 ,25033053118.00 
2011/12/23,2359.159,3316190400.00 ,29910296920.00 
2011/12/22,2341.335,3668385800.00 ,31845455341.00 
2011/12/21,2339.108,3120952500.00 ,30917839680.00 
2011/12/20,2377.073,3240232700.00 ,29967658690.00 
2011/12/19,2384.408,3790975200.00 ,33711370957.00 
2011/12/16,2390.129,3630233900.00 ,33652058785.00 
2011/12/15,2340.788,3675083400.00 ,33900401991.00 
2011/12/14,2397.48,2532010900.00 ,23753606413.00 
2011/12/13,2421.928,3571753400.00 ,33269154181.00 
2011/12/12,2477.692,2190124900.00 ,21200444065.00 
2011/12/9,2503.461,2402905900.00 ,25477241953.00 
2011/12/8,2525.001,2777774400.00 ,27843683566.00 
2011/12/7,2528.228,2326183900.00 ,23433730534.00 
2011/12/6,2516.341,2629758100.00 ,26310941611.00 
2011/12/5,2521.385,3206338800.00 ,32749927399.00 
2011/12/2,2557.311,3218370300.00 ,33168419336.00 
2011/12/1,2583.613,6352025200.00 ,66146809487.00 
2011/11/30,2521.52,4235264500.00 ,42454205363.00 
2011/11/29,2608.569,3002587800.00 ,34962425966.00 
2011/11/28,2573.321,2566693600.00 ,29179539395.00 
2011/11/25,2569.973,2391376600.00 ,27509358470.00 
2011/11/24,2588.915,3031960100.00 ,31894726945.00 
2011/11/23,2584.011,2853141200.00 ,30958563539.00 
2011/11/22,2609.475,2906907800.00 ,31886735092.00 
2011/11/21,2609.687,2797189600.00 ,31175406753.00 
2011/11/18,2606.495,4241471800.00 ,44949477108.00 
2011/11/17,2662.017,3524765200.00 ,37762635927.00 
2011/11/16,2670.116,5594923900.00 ,57844199048.00 
2011/11/15,2744.68,4175986400.00 ,46980738996.00 
2011/11/14,2750.195,4639094300.00 ,51333489021.00 
2011/11/11,2695.002,3663669600.00 ,38724219259.00 
2011/11/10,2699.588,5117370200.00 ,51793948486.00 
2011/11/9,2751.654,4687796000.00 ,48484230112.00 
2011/11/8,2727.71,4788425200.00 ,47864912703.00 
2011/11/7,2736.248,4537505600.00 ,47761935110.00 
2011/11/4,2763.746,6195821800.00 ,63500868592.00 
2011/11/3,2744.301,8482076000.00 ,90502549983.00 
2011/11/2,2742.39,6436158400.00 ,65327476275.00 
2011/11/1,2697.534,5520665100.00 ,56067605452.00 
2011/10/31,2695.307,5040711200.00 ,52522499085.00 
2011/10/28,2709.017,7164310500.00 ,72908419745.00 
2011/10/27,2657.478,4882039100.00 ,47403219262.00 
2011/10/26,2651.652,7309824000.00 ,69534363517.00 
2011/10/25,2625.425,5796737500.00 ,57533462226.00 
2011/10/24,2576.669,4634580100.00 ,44056731116.00 
2011/10/21,2507.877,2984350300.00 ,29090707044.00 
2011/10/20,2520.532,3984246200.00 ,39409600021.00 
2011/10/19,2583.081,3111616600.00 ,32114967067.00 
2011/10/18,2592.209,3937344800.00 ,39453303360.00 
2011/10/17,2666.951,3615831500.00 ,38101620397.00 
2011/10/14,2653.782,3833694800.00 ,37326709609.00 
2011/10/13,2662.601,6042620100.00 ,56631043777.00 
2011/10/12,2644.758,6594568000.00 ,62822831798.00 
2011/10/11,2551.994,4502984800.00 ,47409892228.00 
2011/10/10,2557.082,2832512200.00 ,28149902145.00 
2011/9/30,2581.351,3205082200.00 ,32376678343.00 
2011/9/29,2588.185,3709359300.00 ,37708584378.00 
2011/9/28,2610.59,3416955500.00 ,36195919556.00 
2011/9/27,2637.879,3502197400.00 ,37301310910.00 
2011/9/26,2610.919,3917512400.00 ,40495022542.00 
2011/9/23,2669.478,4259222400.00 ,45934334698.00 
2011/9/22,2685.688,4710266000.00 ,47793334084.00 
2011/9/21,2771.011,5619417100.00 ,59146487177.00 
2011/9/20,2689.845,2559868100.00 ,27274347411.00 
2011/9/19,2679.27,2909094100.00 ,29731416051.00 
2011/9/16,2733.987,2755593200.00 ,29743911967.00 
2011/9/15,2729.051,3117192500.00 ,32507109143.00 
2011/9/14,2733.108,3042478000.00 ,32858416579.00 
2011/9/13,2720.283,2671376400.00 ,30034340041.00 
2011/9/9,2751.095,2707350300.00 ,30348131114.00 
2011/9/8,2756.105,2683873500.00 ,31209441131.00 
2011/9/7,2779.09,3326538100.00 ,37096662193.00 
2011/9/6,2723.303,2971398200.00 ,33746805052.00 
2011/9/5,2743.817,3200566000.00 ,36040312618.00 
2011/9/2,2803.854,2931711600.00 ,31960598827.00 
2011/9/1,2834.535,3011870200.00 ,35143727252.00 
2011/8/31,2846.776,3210789900.00 ,37624544060.00 
2011/8/30,2841.74,4313787200.00 ,48565790320.00 
2011/8/29,2852.809,4426785000.00 ,49892653226.00 
2011/8/26,2901.216,4560410200.00 ,51759427726.00 
2011/8/25,2903.837,7221684500.00 ,75745960111.00 
2011/8/24,2810.016,3530156500.00 ,41939777958.00 
2011/8/23,2821.003,3262051400.00 ,36441994495.00 
2011/8/22,2777.787,3420968500.00 ,40136538647.00 
2011/8/19,2807.664,4325965000.00 ,48442961960.00 
2011/8/18,2834.254,4076888300.00 ,45784423192.00 
2011/8/17,2886.013,3917817900.00 ,41891853603.00 
2011/8/16,2897.581,5096268100.00 ,57496628333.00 
2011/8/15,2917.883,5987547600.00 ,61102226502.00 
2011/8/12,2875.365,5719740600.00 ,63487643741.00 
2011/8/11,2866.924,5899768900.00 ,69223945409.00 
2011/8/10,2824.12,5865931200.00 ,68580540607.00 
2011/8/9,2798.19,6984267600.00 ,79653278208.00 
2011/8/8,2793.897,7151776600.00 ,83694787456.00 
2011/8/5,2897.417,4931685400.00 ,60240017405.00 
2011/8/4,2960.309,3298571900.00 ,41335656567.00 
2011/8/3,2954.87,3866836200.00 ,49593983761.00 
2011/8/2,2956.383,3897835700.00 ,48435295389.00 
2011/8/1,2977.721,3388694900.00 ,41203123005.00 
2011/7/29,2972.079,4629825300.00 ,54358237266.00 
2011/7/28,2981.002,4813898400.00 ,60678598008.00 
2011/7/27,3000.052,4838561200.00 ,58746220328.00 
2011/7/26,2977.766,4351545700.00 ,49560684459.00 
2011/7/25,2968.289,6718099600.00 ,77513632253.00 
2011/7/22,3067.985,3725725500.00 ,49618948350.00 
2011/7/21,3059.139,4408469100.00 ,57942637401.00 
2011/7/20,3091.567,4411833100.00 ,56930993021.00 
2011/7/19,3095.125,5338870900.00 ,68506068928.00 
2011/7/18,3122.6,6069131100.00 ,78225031039.00 
2011/7/15,3128.889,6155032200.00 ,79424849005.00 
2011/7/14,3115.745,6031493500.00 ,79948505027.00 
2011/7/13,3106.247,5411436700.00 ,68294830332.00 
2011/7/12,3056.905,5710798400.00 ,71222640397.00 
2011/7/11,3113.206,4792066000.00 ,62237248759.00 
2011/7/8,3109.183,5128259300.00 ,65155542913.00 
2011/7/7,3101.68,7181036000.00 ,92120550136.00 
2011/7/6,3113.712,6155580700.00 ,76556996969.00 
2011/7/5,3122.5,6776333500.00 ,81999827927.00 
2011/7/4,3121.98,8046403100.00 ,102679821385.00 
2011/7/1,3049.745,5676665300.00 ,72614645374.00 
2011/6/30,3044.089,6250254900.00 ,73891668789.00 
2011/6/29,3000.169,5347684800.00 ,61717623012.00 
2011/6/28,3041.734,5576625400.00 ,70333384864.00 
2011/6/27,3036.491,6561577100.00 ,79044152725.00 
2011/6/24,3027.47,8545924000.00 ,104972923209.00 
2011/6/23,2957.629,4594111700.00 ,55276886318.00 
2011/6/22,2908.582,3731880200.00 ,43263825738.00 
2011/6/21,2909.073,4203892300.00 ,50160678865.00 
2011/6/20,2874.896,3799198200.00 ,45416696840.00 
2011/6/17,2892.157,4117653000.00 ,51647156163.00 
2011/6/16,2917.578,4113548200.00 ,47067185495.00 
2011/6/15,2963.119,4439085200.00 ,54467701030.00 
2011/6/14,2993.559,5598281500.00 ,66158911408.00 
2011/6/13,2950.348,3835166800.00 ,46991283431.00 
2011/6/10,2961.932,4220188200.00 ,50942992933.00 
2011/6/9,2951.889,4749663600.00 ,55381280377.00 
2011/6/8,3008.652,4290875800.00 ,51123188095.00 
2011/6/7,3004.262,3685233200.00 ,49859134919.00 
2011/6/3,2986.349,3907616400.00 ,49273758984.00 
2011/6/2,2955.705,5261786700.00 ,61748347004.00 
2011/6/1,3004.173,3841932700.00 ,49060076491.00 
2011/5/31,3001.556,3968939900.00 ,50553386204.00 
2011/5/30,2954.506,3467116000.00 ,42960260576.00 
2011/5/27,2963.308,4277090500.00 ,52019994149.00 
2011/5/26,2978.381,3700374700.00 ,48346482355.00 
2011/5/25,2990.343,3928970400.00 ,48604397867.00 
2011/5/24,3026.223,4160894400.00 ,52971692396.00 
2011/5/23,3022.98,5590247200.00 ,66976426510.00 
2011/5/20,3121.596,3846801200.00 ,48967028428.00 
2011/5/19,3120.639,4311078200.00 ,52249679659.00 
2011/5/18,3139.379,3964176800.00 ,49757174173.00 
2011/5/17,3116.028,5120373100.00 ,65417943732.00 
2011/5/16,3100.463,4519431900.00 ,54238723382.00 
2011/5/13,3128.093,4689595100.00 ,57757204870.00 
2011/5/12,3101.603,4879950100.00 ,61703080348.00 
2011/5/11,3145.085,4768853300.00 ,59507719522.00 
2011/5/10,3153.221,4093299500.00 ,54931224820.00 
2011/5/9,3129.759,4602740400.00 ,57287412506.00 
2011/5/6,3121.396,5535218600.00 ,69747372718.00 
2011/5/5,3126.117,5256774700.00 ,63009373497.00 
2011/5/4,3129.028,6671634000.00 ,83567655304.00 
2011/5/3,3211.132,5499891000.00 ,64348987555.00 
2011/4/29,3192.723,5368306500.00 ,63455814284.00 
2011/4/28,3161.776,6505023500.00 ,79155830155.00 
2011/4/27,3209.503,6244356700.00 ,75111247063.00 
2011/4/26,3230.96,5909641700.00 ,76696858373.00 
2011/4/25,3249.574,7442182900.00 ,98455879623.00 
2011/4/22,3299.942,6717145500.00 ,83528333290.00 
2011/4/21,3317.367,7324042400.00 ,96739132646.00 
2011/4/20,3295.758,7234331800.00 ,93667138370.00 
2011/4/19,3295.812,8510693300.00 ,104368983043.00 
2011/4/18,3359.438,8658262400.00 ,107178227750.00 
2011/4/15,3358.944,7851487400.00 ,98934572633.00 
2011/4/14,3353.56,8897224100.00 ,107491228060.00 
2011/4/13,3372.031,8703633800.00 ,108305234380.00 
2011/4/12,3326.771,10193850600.00 ,122863556078.00 
2011/4/11,3333.427,10442054500.00 ,141974385699.00 
2011/4/8,3353.358,7392921000.00 ,107329316269.00 
2011/4/7,3324.419,8468176200.00 ,112678585789.00 
2011/4/6,3311.067,10582367400.00 ,143030090888.00 
2011/4/1,3272.729,6309472200.00 ,86711549873.00 
2011/3/31,3223.288,6450388000.00 ,86565372662.00 
2011/3/30,3256.08,7833633700.00 ,103271930321.00 
2011/3/29,3257.979,10528016400.00 ,132908076725.00 
2011/3/28,3290.571,9768430000.00 ,139030083023.00 
2011/3/25,3294.484,8689597900.00 ,122021366960.00 
2011/3/24,3251.361,6130424400.00 ,88058905863.00 
2011/3/23,3264.926,7207758500.00 ,98540423659.00 
2011/3/22,3222.961,5724868400.00 ,80009792794.00 
2011/3/21,3207.11,5910503700.00 ,84105739105.00 
2011/3/18,3215.685,6134016100.00 ,86845200065.00 
2011/3/17,3197.1,8568711400.00 ,117295727563.00 
2011/3/16,3248.195,7885952000.00 ,111826095701.00 
2011/3/15,3203.961,9603397900.00 ,129603315155.00 
2011/3/14,3262.92,6368978300.00 ,94134688007.00 
2011/3/11,3247.376,6720833500.00 ,100306077088.00 
2011/3/10,3280.259,7821264200.00 ,117952630963.00 
2011/3/9,3338.858,7802636100.00 ,113534089995.00 
2011/3/8,3337.457,8487865500.00 ,126306326053.00 
2011/3/7,3334.51,11818719700.00 ,170406772534.00 
2011/3/4,3270.666,8001391500.00 ,107401810462.00 
2011/3/3,3221.718,10121999700.00 ,131217797700.00 
2011/3/2,3243.298,8091064100.00 ,113592007455.00 
2011/3/1,3254.893,8856695400.00 ,124040755772.00 
2011/2/28,3239.559,7663066300.00 ,109249970846.00 
2011/2/25,3197.617,6161927500.00 ,88275899352.00 
2011/2/24,3190.935,6648689300.00 ,94908281477.00 
2011/2/23,3174.742,7132485400.00 ,97251422739.00 
2011/2/22,3163.578,10786374100.00 ,147588609007.00 
2011/2/21,3257.908,7939977600.00 ,108055882413.00 
2011/2/18,3211.876,7537868400.00 ,104743371599.00 
2011/2/17,3245.907,8896469500.00 ,127559673833.00 
2011/2/16,3248.527,9133428300.00 ,125549596910.00 
2011/2/15,3217.671,10955443800.00 ,147747227925.00 
2011/2/14,3219.143,12130233100.00 ,155829380802.00 
2011/2/11,3120.956,7597555300.00 ,99001500830.00 
2011/2/10,3104.163,6660366200.00 ,86967273678.00 
2011/2/9,3040.949,6039414500.00 ,78148356164.00 
2011/2/1,3077.283,4986253000.00 ,65832698489.00 
2011/1/31,3076.508,6710591400.00 ,83070309373.00 
2011/1/28,3036.735,6301358900.00 ,78241917729.00 
2011/1/27,3026.466,8258591900.00 ,96976029913.00 
2011/1/26,2978.431,4337497900.00 ,51746038070.00 
2011/1/25,2938.654,4898268900.00 ,57572819537.00 
2011/1/24,2954.232,6547254500.00 ,75805236102.00 
2011/1/21,2983.456,7310296600.00 ,85157790710.00 
2011/1/20,2944.713,6104664300.00 ,76440116738.00 
2011/1/19,3044.851,5657194200.00 ,72772226927.00 
2011/1/18,2977.648,4296456400.00 ,54652416480.00 
2011/1/17,2974.35,6680756200.00 ,85454121099.00 
2011/1/14,3091.862,5335143900.00 ,71012100141.00 
2011/1/13,3141.284,5193698800.00 ,66925783701.00 
2011/1/12,3142.337,5849851800.00 ,71551421416.00 
2011/1/11,3124.922,5698591700.00 ,74832449402.00 
2011/1/10,3108.187,6549440600.00 ,87992881712.00 
2011/1/7,3166.624,8409323300.00 ,113651250191.00 
2011/1/6,3159.643,5968109200.00 ,91568447016.00 
2011/1/5,3175.662,7926881000.00 ,116943213907.00 
2011/1/4,3189.682,8541044000.00 ,129159620771.00 
2010/12/31,3128.261,6256607800.00 ,90545901164.00 
2010/12/30,3064.098,5428142900.00 ,70284275917.00 
2010/12/29,3061.83,4519277500.00 ,60134777207.00 
2010/12/28,3044.931,5632574900.00 ,74843956564.00 
2010/12/27,3099.709,7001710700.00 ,99855478580.00 
2010/12/24,3162.955,5513776700.00 ,72989136209.00 
2010/12/23,3188.607,6131584700.00 ,84430476449.00 
2010/12/22,3215.453,6993625800.00 ,98309032433.00 
2010/12/21,3249.509,7985242000.00 ,112461675290.00 
2010/12/20,3178.657,7475969300.00 ,107521977283.00 
2010/12/17,3225.661,4491914700.00 ,65697259729.00 
2010/12/16,3230.665,5679962500.00 ,79262377015.00 
2010/12/15,3247.644,7226978500.00 ,104793174443.00 
2010/12/14,3269.474,8410424100.00 ,114928736614.00 
2010/12/13,3261.061,9571373900.00 ,132088353616.00 
2010/12/10,3161.977,5710810500.00 ,78069117443.00 
2010/12/9,3123.366,6615296500.00 ,83159036199.00 
2010/12/8,3171.882,5951566300.00 ,87056105048.00 
2010/12/7,3200.339,5848365300.00 ,85548293130.00 
2010/12/6,3165.57,5636263000.00 ,80043207937.00 
2010/12/3,3158.156,5047535400.00 ,71387337327.00 
2010/12/2,3155.059,6102390800.00 ,89764278070.00 
2010/12/1,3136.024,4888266800.00 ,69472579579.00 
2010/11/30,3136.985,8576235500.00 ,120572328539.00 
2010/11/29,3190.05,5899489200.00 ,88799073974.00 
2010/11/26,3194.853,6446782400.00 ,96226367197.00 
2010/11/25,3223.484,8344209400.00 ,116948295300.00 
2010/11/24,3177.043,7533208300.00 ,107688446612.00 
2010/11/23,3107.176,7739959100.00 ,105281461473.00 
2010/11/22,3171.941,8321277600.00 ,114302974766.00 
2010/11/19,3178.846,8334765400.00 ,114672977294.00 
2010/11/18,3147.962,6569729200.00 ,94476115838.00 
2010/11/17,3103.906,8325808000.00 ,118981231625.00 
2010/11/16,3169.538,10830707200.00 ,154278113336.00 
2010/11/15,3314.893,10231572400.00 ,144492952434.00 
2010/11/12,3291.833,16073385000.00 ,224200791087.00 
2010/11/11,3509.975,13897623300.00 ,209121524845.00 
2010/11/10,3499.111,12007857800.00 ,176529783278.00 
2010/11/9,3523.954,12245453300.00 ,170174876748.00 
2010/11/8,3548.566,12647075900.00 ,174067581795.00 
2010/11/5,3520.798,13768802700.00 ,196618041454.00 
2010/11/4,3480.505,11679948100.00 ,164721393800.00 
2010/11/3,3420.341,12635930300.00 ,178803329799.00 
2010/11/2,3463.131,15491145000.00 ,233976228513.00 
2010/11/1,3472.995,12626914800.00 ,186725762506.00 
2010/10/29,3379.983,10045897000.00 ,145528365885.00 
2010/10/28,3397.692,9834945600.00 ,141135882042.00 
2010/10/27,3403.872,12376157000.00 ,177072552070.00 
2010/10/26,3466.084,14263699900.00 ,205216457176.00 
2010/10/25,3481.081,14543310500.00 ,208809404746.00 
2010/10/22,3378.655,11636185700.00 ,163153618542.00 
2010/10/21,3374.685,12388324500.00 ,175383712722.00 
2010/10/20,3396.879,16652846000.00 ,235372057455.00 
2010/10/19,3375.674,13044179100.00 ,165488914490.00 
2010/10/18,3306.16,21788205100.00 ,267884370339.00 
2010/10/15,3327.683,19341414000.00 ,245619296303.00 
2010/10/14,3224.14,17961183800.00 ,227654458634.00 
2010/10/13,3217.577,14460777300.00 ,195444719896.00 
2010/10/12,3172.726,12736170500.00 ,178245219770.00 
2010/10/11,3132.895,15873490400.00 ,212607066630.00 
2010/10/8,3044.233,9999472000.00 ,134986634589.00 
2010/9/30,2935.574,6300024700.00 ,80709727516.00 
2010/9/29,2874.812,5678223600.00 ,74516021987.00 
2010/9/28,2880.907,5866082600.00 ,80859749613.00 
2010/9/27,2905.029,4907182300.00 ,62611534184.00 
2010/9/21,2857.476,3575188100.00 ,44742025248.00 
2010/9/20,2849.828,5028310400.00 ,57582985440.00 
2010/9/17,2861.369,5193886700.00 ,62466326737.00 
2010/9/16,2857.789,7407428400.00 ,84198375910.00 
2010/9/15,2913.194,7161964200.00 ,86445964329.00 
2010/9/14,2965.009,7010590300.00 ,87204421695.00 
2010/9/13,2962.319,6727990000.00 ,87536178972.00 
2010/9/10,2932.554,6508670400.00 ,83743163807.00 
2010/9/9,2926.46,8139555400.00 ,103248280132.00 
2010/9/8,2980.967,7287200200.00 ,92660879129.00 
2010/9/7,2983.108,7351936100.00 ,85488193860.00 
2010/9/6,2975.09,9385568100.00 ,110466116424.00 
2010/9/3,2920.205,7264102700.00 ,87724829649.00 
2010/9/2,2921.393,7070085100.00 ,88923142593.00 
2010/9/1,2884.042,7697557800.00 ,87931887194.00 
2010/8/31,2903.188,6576610400.00 ,79976347302.00 
2010/8/30,2915.01,6574988200.00 ,77341616491.00 
2010/8/27,2858.566,4078958200.00 ,46699343358.00 
2010/8/26,2850.093,4867044200.00 ,51862922913.00 
2010/8/25,2843.023,6361062100.00 ,67048224427.00 
2010/8/24,2911.827,6109379600.00 ,65036592635.00 
